,nome,coordenadas,localiza__oLabel,imagem,DGPC_ID,informação
533,Church of São Domingos (Elvas),Point(-7.160052777 38.879194444),"Assunção, Ajuda, Salvador e Santo Ildefonso",http://commons.wikimedia.org/wiki/Special:FilePath/Elvas%20September%202013-16.jpg,70639.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70639
534,Church of Santo Aleixo da Restauração,Point(-7.15273 38.068226),Safara e Santo Aleixo da Restauração,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20StoAleixo.jpg,70612.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70612
535,Church of Santa Iria (Tomar),Point(-8.410398 39.60443),Tomar (São João Baptista) e Santa Maria dos Olivais,http://commons.wikimedia.org/wiki/Special:FilePath/Capela%20de%20Santa%20Iria.jpg,342174.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/342174
536,Church of Sanfins de Friestas,Point(-8.58222222 42.03138889),Friestas,http://commons.wikimedia.org/wiki/Special:FilePath/Iglesia%20de%20Sanfins%20de%20Friestas.jpg,69774.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/69774
537,Church of Saint Amaro (Beja),Point(-7.866212 38.017702),Beja (Santiago Maior e São João Baptista),http://commons.wikimedia.org/wiki/Special:FilePath/BejaSantoAmaro2.jpg,327210.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/327210
538,Church of Nossa Senhora da Consolação (Elvas),Point(-7.164104 38.881689),"Assunção, Ajuda, Salvador e Santo Ildefonso",http://commons.wikimedia.org/wiki/Special:FilePath/Elvas%20September%202013-30.jpg,70214.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70214
539,Church of Longos Vales (Monção),Point(-8.444525 42.05111944),Longos Vales,http://commons.wikimedia.org/wiki/Special:FilePath/Igreja%20de%20Longos%20Vales.jpg,71153.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71153
540,Chapel of São Frutuoso (Braga),Point(-8.43874 41.56037),Braga,http://commons.wikimedia.org/wiki/Special:FilePath/Real%20Braga%202018%20%284%29.jpg,70191.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70191
541,Chapel of São Frutuoso (Braga),Point(-8.43874 41.56037),"Real, Dume e Semelhe",http://commons.wikimedia.org/wiki/Special:FilePath/Real%20Braga%202018%20%284%29.jpg,70191.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70191
542,Chapel of Nossa Senhora da Orada (Melgaço),Point(-8.25222222 42.12),Vila e Roussas,http://commons.wikimedia.org/wiki/Special:FilePath/Senhora%20da%20Orada.JPG,70302.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70302
543,Chafariz na Rua do Arco do Carvalhão,Point(-9.165492 38.724153),Campolide,http://commons.wikimedia.org/wiki/Special:FilePath/Chafariz%20na%20Rua%20do%20Arco%20do%20Carvalh%C3%A3o%2001.jpg,,http://www.google.com/search?q=Chafariz%20na%20Rua%20do%20Arco%20do%20Carvalhão
544,Chafariz dos Canos,Point(-9.25829 39.093248),"Santa Maria, São Pedro e Matacães",http://commons.wikimedia.org/wiki/Special:FilePath/Chafariz%20dos%20Canos%20-%20Torres%20Vedras%20-%20Portugal%20%2816858841935%29.jpg,70374.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70374
545,Chafariz do Passeio Alegre,Point(-8.6725 41.14861111),"Aldoar, Foz do Douro e Nevogilde",http://commons.wikimedia.org/wiki/Special:FilePath/Chafariz%20do%20Passeio%20Alegre.jpg,70686.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70686
546,Chafariz do Largo do Rato,Point(-9.154089 38.719943),Santo António (Lisbon),http://commons.wikimedia.org/wiki/Special:FilePath/Chafariz%20do%20Rato%207854.jpg,,http://www.google.com/search?q=Chafariz%20do%20Largo%20do%20Rato
547,Chafariz do Largo da Porta Nova,Point(-8.619295 41.531285),"União das Freguesias de Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro)",http://commons.wikimedia.org/wiki/Special:FilePath/Fountain%20at%20Largo%20da%20Porta%20Nova%20in%20Barcelos%20%281%29.jpg,70698.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70698
548,Chafariz do Carmo,Point(-9.14087 38.711932),Santa Maria Maior,http://commons.wikimedia.org/wiki/Special:FilePath/Largo%20do%20Carmo%20-%20fontana.jpg,,http://www.google.com/search?q=Chafariz%20do%20Carmo
549,Chafariz de São Domingos (Lisbon),Point(-9.180513 38.740832),São Domingos de Benfica,http://commons.wikimedia.org/wiki/Special:FilePath/Chafariz%20de%20S%C3%A3o%20Domingos%20de%20Benfica%20-%20Lisboa%20-%20Portugal%20%2831036205997%29.jpg,,http://www.google.com/search?q=Chafariz%20de%20São%20Domingos%20(Lisbon)
550,Chafariz de Montemor-o-Novo,Point(-8.213846 38.651039),"Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras",http://commons.wikimedia.org/wiki/Special:FilePath/Montemor-o-Novo%20-%20Portugal%20%28187479617%29%20%28cropped%29.jpg,70578.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70578
551,Chafariz de Entrecampos,Point(-9.1458392 38.7452139),Alvalade,http://commons.wikimedia.org/wiki/Special:FilePath/ChafarizEntrecampos.JPG,,http://www.google.com/search?q=Chafariz%20de%20Entrecampos
552,Chafariz de Borba,Point(-7.453521 38.806235),Matriz,http://commons.wikimedia.org/wiki/Special:FilePath/Borba%20September%202013-2.jpg,70230.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70230
553,Chafariz de Benfica,Point(-9.201 38.75047),Benfica,http://commons.wikimedia.org/wiki/Special:FilePath/Chafariz%20de%20Benfica.jpg,,http://www.google.com/search?q=Chafariz%20de%20Benfica
554,Chafariz das Virtudes,Point(-8.61896389 41.14465833),"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",http://commons.wikimedia.org/wiki/Special:FilePath/Chafariz%20Virtudes%20%28Porto%29.JPG,70202.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70202
555,Chafariz das Terras,Point(-9.165983 38.708792),Estrela,http://commons.wikimedia.org/wiki/Special:FilePath/Chafariz%20das%20Terras%20e%20arco%20para%20a%20Rua%20do%20Pau%20de%20Bandeira.jpg,,http://www.google.com/search?q=Chafariz%20das%20Terras
556,Chafariz das Portas de Moura,Point(-7.90529 38.570401),"União das Freguesias de Évora (São Mamede, Sé, São Pedro e Santo Antão)",http://commons.wikimedia.org/wiki/Special:FilePath/Evora-ChafarizPortasMoura.jpg,69787.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/69787
557,Chafariz da Praça do Giraldo,Point(-7.90962778 38.57106111),"União das Freguesias de Évora (São Mamede, Sé, São Pedro e Santo Antão)",http://commons.wikimedia.org/wiki/Special:FilePath/Praca%20do%20Giraldo%20Fountain%20in%20Evora%20Portugal.jpg,69714.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/69714
558,Chafariz da Praça da Rainha,Point(-8.82816944 41.69358611),Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela,http://commons.wikimedia.org/wiki/Special:FilePath/Viana%20chafariz%20e%20casa%20da%20camara.JPG,70311.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70311
559,Chafariz da Praça Municipal,Point(-8.83862222 41.875625),Caminha (Matriz) e Vilarelho,http://commons.wikimedia.org/wiki/Special:FilePath/The%20afternoon%20passing%20by%20%2842136895731%29.jpg,70682.0,http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/70682
